text,label
ĐM HCM : Đường mòn Hồ Chí Minh :v,toxic
"Lại dễ ăn quá, làm ở nhà nhé",non_toxic
Đinh Phước sống nhanh chậm t chửi hết👌,non_toxic
Cô ba Minh Hiếu xuất sắc quá nè mọi người :))),non_toxic
Mời Dì Hai (ca sỹ Tuấn Phong) đi Anh Chị ❤️❤️,non_toxic
:)) t bên này t còn dell giám dùng tien mà s chj 3 xaolol vay nhà toàn trã góp sūa cl :))),toxic
Duy Trần xin video luôn ông ơi,non_toxic
"Lộc đéo cmt là bác đc yên r. Lộc cmt cái bác \""lên\"" nóc nhà bắt con gà... Bãi đéo nào cũng có dấu răng của L :))",toxic
Sao thầy kh múa quạt nhỉ =))),non_toxic
Ngô Tấn Hưng ông đang nâng trình Thầy Ba hay kéo trình Duke xuống vậy😂😂,non_toxic
"<(\"")",non_toxic
"Lại nghĩ cảnh tập trận chống bạo động đại hội Đảng. Cứ tập trận như đúng rồi, sợ dân ta đến biểu tình nên phải làm vậy đây mà",toxic
Con này k bỏ tù cũng phải bồi thường thiệt hại cho đất nước thì mới mong đc sự tha thứ,non_toxic
Đúng  là  chỉ  còn  loi  kg mà  hai  văn  được,non_toxic
Thứ ngu như m nói chuyện mất tg...đi học lại lớp mẫu giáo đi,toxic
May là có ý thức chứ k như mấy người bỏ trốn :)),non_toxic
Nguyễn Đạt tôi nói k cùng gu mà bro 🤣,non_toxic
Người Cao Bằng đẹp trai là thế đấy các bạn ạ 😆,non_toxic
Kb ib có video,non_toxic
"Bé bú trên để bố bú dưới, =))",non_toxic
Ba gà dẫn gái về phong stream :(((,non_toxic
Sao cô giống đàn ông thế cháu tưởng đàn ông,non_toxic
😞 vì yêu anh nên em nguyện làm ng tăng động,non_toxic
Tối nay em sẽ đi học chớ ko đi chơi nha ABe,non_toxic
"Bố lạy mày đừng ""hiếp dâm"" thị giác của bố nữa ad à 😂😂😂",toxic
Nguyễn Hoàng Hoài Thương,non_toxic
Đỗ Thuỷ Trinh giông y mạng nhà m 😀,non_toxic
toàn dân công giáo,non_toxic
Hóng phim ra rạp :)),non_toxic
Bạn bị phạt khi chê lãnh đạo kênh kiệu/ngu/cùi bắp ... không phải vì bạn xúc phạm họ mà vì bạn đã lộ bí mật quốc gia.,toxic
Cực kỳ thuyết phục! 😂,non_toxic
Có ai chơi gay hông ib mình đi,non_toxic
TRAN DAN TIEN BO.MOI GIA NHAP DCS.,non_toxic
E khoe ké với ạ,non_toxic
okay thả tim cho 2 bạn :)),non_toxic
Ok a zai :))),non_toxic
Gốc Tàu mà chửi trung quốc ghê,non_toxic
Cố lên cố lên,non_toxic
Dương Ly nhím =))))),non_toxic
đặt khô gà ở đâu v thầy ơi,non_toxic
Phan Quỳnh Anh bóp d' là gì m,non_toxic
Chào các bạn quay trở lại với tòi súng vờ lốc :)),non_toxic
rách háng như chơi,non_toxic
Có vẻ là người nổi tiếng :v,non_toxic
súng bắng k chít....dao chặc k đức...tấc nhiêng vi trùng tô-vít sao xâm nhập đc Dần Đần..tui cam đoan là như zị..ơn zời Dần Đần có món thần quyền môn..nếu k giờ tò tí te roày,non_toxic
Hàng Fake bạn,non_toxic
Động cơ quyên góp tiền là gì?,non_toxic
Đm Ad m óc cức lắm...Đm người ta khổ chứ Đéo rãnh lên đăng ba cái tào lao như m đâu...m cho người ta đc đồng xu cắt bạc nào chưa...ở đây xạo lồn...mẹ m sinh cái tay m ra trước hay sao m ngu v,toxic
Nổ như chó,toxic
T đã đi ngủ từ lúc 10r nhưng đ thể nào ngủ nổi 🙂,non_toxic
công nhận cái khẩu trang giống thật còn....,non_toxic
Đúng là ở Kingdom đẳng cấp khác hẳn 😎,non_toxic
Có lồn đâu mà lấy 1 tỷ chùi trời,toxic
yếu đuối vl thế thì sao bước qua nổi sóng gió cuộc đời 😂😂😂,non_toxic
Hợp lý😆,non_toxic
NHÌN CÁI BÚT ĐÃ MUỐN ẤY ẤY,non_toxic
Òa là thầy giáo lại vừa đẹp trai lại chu đáo mê quá đi à,non_toxic
Khôn ra rồi đấy . T sẽ cho m ở lại trái đất =)),non_toxic
Nhớ bả binh lắm mà,non_toxic
Sam Sam hậu hoàng đó!🤪,non_toxic
Bao giờ cho đến ngày xưa?chúng ta hãy biết ơn lịch sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch đằng.đừng như bây giờ tên cũng không dám gọi.chúc Bác Lượng luôn an toàn!,toxic
"Nó chửi như vậy mà vẫn là  "" cô Linh"" cơ à ? Không có lòng tự trọng sao ?",non_toxic
Nhìn bà trang giống tăng thanh hà ghê 🤷‍♀️,non_toxic
Mệt quá thầy ạ 😞,non_toxic
"Phải chăng VN sẽ chia làm đôi, miền bắc theo khựa miền nam theo mẽo, miền trung chắc theo lào :v",non_toxic
Hợp lý hơn nè abe :),non_toxic
Cách ly tại nhà rồi nhaa m.n,non_toxic
Bao nhiêu cái tý trôi qua rồi. Mà vẫn không thấy đâu. Quá buồn,non_toxic
Đéo biết game phải để giải trí không nữa 😂😂😂,toxic
Có màu rằn ri Ko b,non_toxic
Kanh Nè ??:D ??,non_toxic
chịu cứng🤣,non_toxic
Đã dislike mv của Jack để ủng hộ Cây Ây Ti Em,non_toxic
Diễm Ngọc vui thôi đừng vui quá! :)))),non_toxic
Lưu Bảo Toàn đọc hại não vcl,toxic
Tưởng gì - bắt chước trend của mình hồi nhỏ 1 ngàn 9 trăm hồi đó,non_toxic
Khỏi đi để cháu còn đi học,non_toxic
Thầy địt mẹ giả tạo vl =)),toxic
Đỷ chị minh hiếu,toxic
Giáo án ma phi te của thầy thật bổ ích .,non_toxic
NhungCovid tài trợ hết lo gì =))),non_toxic
Hahaha. Đĩ nl. Con bà 2 sinh cl bị sình đó b,toxic
Mỹ Duyên t kể chuyện gì dạ 😏,non_toxic
Vẫn là abe =))) nhưng ở 1 nền nhạc khác,non_toxic
lolzzzz,toxic
Mai Quach ok hoa rơi cửa phật 🤷,non_toxic
Aba nhớ đem con này ra thế giới nhé abe,non_toxic
Yêu cô quá 🥰🥰,non_toxic
Con này mất khối tiền,non_toxic
Thầy review dùm em cái mông này vs ạ .,non_toxic
Cô thấy cưng dễ thương quá iu cô,non_toxic
Muốn gớt nước mắt,non_toxic
Chui lu viet nam da roi toi chui bac ky.  Troi....,non_toxic
"Vậy thay vì hô ""bớ người ta ăn cướp"" thì nạn nhân nên hô ""phản động kìa"" :)",non_toxic
Bả lên ti-qui đẹp dễ sợ!!! Duyên dáng hà 👍👍👍👍👍,non_toxic
Nó có lây qua đường đt ko =))),non_toxic
Link Facebook anh Trần Văn Xuân nè mọi người,non_toxic
Tộc Mixi có khác :33,non_toxic
Xin nhà tiên tri cho biết: Liệu trong đại dịch COVID 19 này lũ 3/// CCCĐ tại Hải ngoại có thể miễn dịch ko ạ? Và nếu bị nhiễm dịch thì lũ 3/// sỏ lá sẽ đổ lỗi cho cộng sản hay do sự chủ quan của chính quyền Mỹ ?,toxic
"Đâu ra mà vay, cái này là đang mua VN dưới hình thức trả góp đó !",non_toxic
Nghe rất lí Mạc sầu nhưng lại rất cô cô,non_toxic
"Cả cái thằng máu lồn ad nữa, dạo này cứ đăng mấy cái nhảm lồn, đ thích mua hộp cơm 200.000 thì vè nhà cắm con mẹ m cơm mà ăn, đi xăm xoi cái lồn ý à",toxic
Mai Thu Hoàng tôi còn vừa bị chặn cmt rồi kia kìa😂😂..đúng là đáng sợ hơn cả dịchhhh:)))),non_toxic
Nguyễn Văn Huân,non_toxic
Ủa bữa khóc lóc Xin lỗi rồi giờ chửi tiếp hả,non_toxic
Thuỳ Trang giờ có nè :>>,non_toxic
Dễ thương quá bé ba ơi 😌😌😌,non_toxic
Tâm Trần ch dừng lại đâu,non_toxic
Đây là thầy ba sao 1 tuần dùm dầu gội,non_toxic
Xin ảnh ạ,non_toxic
hard làm cc gì nưax thầy. Cứ đanh Man Phi Te như vậy là ok rồi. Chắc chắn lên vcsA,non_toxic
Cứ như mấy ông trại tâm thần nghịch kiến ấy nhỉ,toxic
Sao chị k chửi Linh Lóc,non_toxic
mặc dù có RTX 2080 và RX580 rồi nhưng thôi nếu a cho thì e nhận .,non_toxic
Cuong Phan con này năm sau dự là 2000 đô nhé,non_toxic
Hải Hà Haha Cắcc .,non_toxic
cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ .,toxic
Sau Sing là tới Hàn Quốc . Bằng chứng là thím ngân đã cài cắm 9 điệp viên vào đoá . 😂😂😂,non_toxic
Thầy Giáo Lu vcl thấy giáo lu =))),non_toxic
cái Hàu ob này có dành cho trai cong như mình ko nhỉ,non_toxic
"Auto mua, comment có thể mua được mà, nếu chốt đơn là thật đi, nhưng sau không nhắn tin cho shop thì cũng đâu bán...kakaaaaaaa",non_toxic
Ae lưu ý,non_toxic
Ncc,toxic
Tú Trinh Đen quá mới dính 😤,non_toxic
Nguyễn Thị Hương giàu để báo nước chứ không giúp nước,non_toxic
Gia Cát Lồn =))))),toxic
"Chị nói chuyện quá sản khoái  1000 like cho chị , quá thực tế",non_toxic
"Ngoài xây hẳn Resort 4 sao trong vườn Quốc Gia mới bị phát giác không giấy phép. 8B Lê Trực, Đền Tổ :) cũng lạ",non_toxic
chúc mừng thầy nha,non_toxic
Chu Gia Bảo ơ không trả lời được à,non_toxic
Nguyễn Quốc An một giọt là nước suối tinh khiết,non_toxic
Công thức phá sản =)),non_toxic
đọc bài báo xong buồn ĩa đéo chịu đc,toxic
Thuốc lào đếy :))),non_toxic
hàng nóng,non_toxic
Ko có hoa hồng nếu ko làm mà chỉ giỏi phá,non_toxic
Tội anh be🤣,non_toxic
Ko thuế cao nó ng ng xe ô tô nhà nhà xe ô tô lấy đg méo đâu mà đi.,non_toxic
Thu Tuyền Phan hợp nhóm lại các cậu ơi :)))),non_toxic
Tưởng lại quảng cáo thuốc sinh lực :)),non_toxic
Hoài Giang thành trend rồi kìa,non_toxic
This is Việt Nam !!!,non_toxic
Anh em đang cmt và xem đéo được :))),non_toxic
Cho em dia chi Di chi,non_toxic
Lần này sẽ khác,non_toxic
Sống chậm thôi các ông,non_toxic
"Hongkong ủng hộ TQ trả đũa Mỹ, Hongkong ở đây là chỉ một mình bà Carrie Lam và bộ sậu tay sai TQ của bà ta, chứ không phải người dân Hongkong.",toxic
Suc vat là có thật,toxic
Đinh Phước mấy cậu căng quá :<,non_toxic
Duy Trần xin video với bạn ơi,non_toxic
"Tôi cũng vây ,,,nói ko với tân hiệp phát",non_toxic
Còn đây là đỉnh cao trí tuệ VN,non_toxic
Nếu là sela thì mọi chuyện sẽ k dừng lại ở đó ❤️,non_toxic
nghe hư trúc nhưng rất mộ dung phục,non_toxic
phê to phê 🤣🤣,non_toxic
Ngủ đất :v,non_toxic
THIS IS VIETNAM!!!,non_toxic
Nguyễn Hoàng bài j v,non_toxic
Nguyễn Hoàng Sâm fbi,non_toxic
khi k con vb,non_toxic
Nhìn tiên tri vũ trụ ngon cơm rồi nghe.,non_toxic
Minh Nguyen sập tiệm mẩy thất nghiệp 1 time,non_toxic
Ông nào khai giảng không chụp ảnh điểm danh cái,non_toxic
Tuyển thủ trong team chuyên nghiệp mang Pubg VN ra thế giới này :)),non_toxic
Gặp du học sinh Ma Cao Bằng tắt nắng hết,non_toxic
Ok như 2 giọt nước,non_toxic
Cháu đang còn nhỏ mà cô chú làm hư cháu quá😥,non_toxic
Không hiểu clg đang sảy ra😶,toxic
Cô linda của chúng em đâu 😞,non_toxic
. ❤ em đợi nãy h á...h này cười xĩu,non_toxic
Cứ từ từ,non_toxic
"Không lối thoát, tiến k được, lùi cũng không xong",non_toxic
cutee thật sự ❤️,non_toxic
Hay ho đéo j bài này. Hay lại câu like mất facebook,toxic
Lan Hoa mấy đứa suốt ngày bảo người ta đạo này nọ cả đời chỉ núp dưới bóng của người khác 🙂,toxic
Này Thì Chúc Mừng Với chúng tôi à,non_toxic
Lê Nhật Khoa đem qua cmt bên Lộc sting :v,non_toxic
Gửi thầy :)),non_toxic
Ngọc Anh cười xỉu khúc đó,non_toxic
Dubai mà coi cái bảng giá này là dội hàng liền... chiếc hyundai i20 bên Ân độ bán $9000 về Vn gần 650 triệu ...! Mua 1 chiec xe là cúng cho chúng nó hơn 1 chiếc xe.. kn thật,non_toxic
Hôm nay anh chưa đổi được tiền các em chịu khó mai anh em mình cùng bay,non_toxic
Các em bình tĩnh,non_toxic
Hoàng tử của chị ơi :vvv,non_toxic
Congrats,non_toxic
Catherine YangYến Đỗ a thề là a ứ có bệnh nha. Cho a về đi,non_toxic
ra biển team up xem có mở rộng nuôi tôm ngoài đó được k đó mà,non_toxic
So sánh quá khập khểnh hả thầy 😂,non_toxic
Mưa gió bão bùng,non_toxic
Nghe thôi biết cội nguồn nơi nào...nét đẹp của bản sắc văn hóa vùng miền...^_^,non_toxic
😜😂😂,non_toxic
tuyển để e dí l vào mạt ngkhac à,toxic
High fashion lắm á anh,non_toxic
Nhưng người hàn k biết kiểu dáng đó ở vn có một ý nghĩ ghê gớm,non_toxic
Ạ các bác=))nhìn like,non_toxic
Hay quá,non_toxic
A di đà phật :))),non_toxic
Ng Pháp Huhu đã buồn rồi 😢 ko có gì coi buồn hơn 😭😭,non_toxic
đc vái l anh ưiii,non_toxic
Vại là e đã sai... pk nhỉ,non_toxic
"Thành Vinh có page ba gà và những người bạn đó , liên hệ xem",non_toxic
Cô lại dễ thương...i love you cho gờ cu❤️🥰,non_toxic
Sao chúng mày ko nhịn tham ô cửa quyền đi .,toxic
nhân kiểu tày,non_toxic
Ông này diễn hài nói mua vui cho mọi người mà. Đừng chửi ông ấy.,non_toxic
Chất tiền đoán nữa  2017 xe về 2018 xe về năm 2019 xe về tiền đoán xa chúc 2022,non_toxic
9 người đc nhận máu :,non_toxic
"Mom con nay to ne, cho no ngam cuot phun cay canh, tot cay lam cac bac a",non_toxic
ông đặt cho tên Khánh bánh. ông mất rồi 🙂,non_toxic
Cô Minh Hiếu dễ thương quá ạ. =)))),non_toxic
theo Trần Dần thì 2022 Việt Nam là 1 tỉnh của TQ rồi sao Trần Dần về được nữa nhỉ?,non_toxic
Ae 3/// cố gắng ở trong nhà tránh dịch nha. Chết nó chôn tập thể đó. 3/// mà chết hết thì ko có ai ăn cứt cho mỹ đâu.,toxic
Chuối hong thầy,non_toxic
"Phục vụ cho cộng sản, mà ko mang lợi cho chúng, những người này kì vọng gì, mong chúng nhân từ đưa ra miếng xương sao",toxic
Ngọc Ánh sợ quá nhưng e vừa về rồi😜,non_toxic
T vừa đọc nhầm là miễn nhiễn 🙂,non_toxic
trang nay bi bon viet tan mua dut roi. bay gio chi thay mui thoi ko ah,non_toxic
May quá idol giới trẻ của vũ trụ vẫn chưa dính virus 🤣🤣🤣🤣,non_toxic
Tú cho anh Ba con blue,non_toxic
Mang tiếng fan cứng đăng nhưng đéo đc duyệt 🙂,toxic
Chẳng thấy nó đẹp ở chỗ nào cả 😤,toxic
Gu thời trang gạ địt à 😀,toxic
TQ chắc chắn sẽ không xâm lược láng giềng. Vì công cuộc xâm lược đó đã được TQ hoàn tất lâu rồi.,non_toxic
hacker doi ten ^^,non_toxic
Có giáo án ms tui idol của thầy =)),non_toxic
Lê Bảo Trâm ủa có ai khác giống nữa hả? Zậy chắc nó cũng là bà con của m^^,non_toxic
Làm subnautica nx anh ơi mẹ anh làm mặn vl ra :))),non_toxic
cái phận thằng yếu vùng vẫy cho lắm r cũng phải nghe lệnh thằng to thôi :V,non_toxic
Phuc Tran cảm ơn bạn mình nhé,non_toxic
Thầy đi làm HLV cho T1 rồi nha các trò,non_toxic
"Ơh khoan khoan, Tùng ơi sao số 1 của con, lại là NGÓN GIỮA vậy :((",non_toxic
Lê Thị Huỳnh Như m giống như cánh hoa vậy 🙂,non_toxic
Quần gạ chịch à,toxic
"Chơi banh cơm gạo thì đừng dại mua típ nhất là của thằng Trung thần thông nha anh em, bám anh Hoàng Cửu Long miễn phí chắc cú nhất này",non_toxic
Khanh Huyen Vuu ok ảnh này thì công nhận =))),non_toxic
Giống nhau thế. Có họ hàng gì không vậy ?,non_toxic
"ông can đang bận bảo vệ bọn ngu nhưng ra vẽ gánh team , và đứng trong bệ đá cổ nhưng vẫn cần sự cover từ đồng đội tránh bị dive bệ đá =))",toxic
Oiiiii nàng công chúa,non_toxic
Em chào chị.. chị xinh quá .. thương chị quá...,non_toxic
Già mà dơ,toxic
Thùy Promise nghe Hư Trúc nhưng lại rất Mộ Dung Phục à emmm???,non_toxic
"LÚC ĐÓ CHỊ CÔNG ĐỨC VÔ LƯỢNG ,, TRỜI SẼ PHÙ HỘ  CHO  CHỊ",non_toxic
Tạ Thị Ngọc Duyên công nhận hay có bệh lâu lâu tự nhớ lại chuyện cuời xong cuời vcl :))),non_toxic
Ở trên chuyến may bay đó.nhieu người nhiễm kg khai báo chu đau phải minh nhung đâu.,non_toxic
Người thiệt hại là chủ xe . thì để chủ xe tự ý thức .,non_toxic
Trung đa cấp,non_toxic
Yêu chị quá. ♥️♥️♥️♥️♥️,non_toxic
nh vl anh :)),non_toxic
Lỗ lồồn,toxic
Chưa chắc gì ngta đã chia tay mà ở đó quay lại,non_toxic
Em sẽ sub cho abe kênh mới yên tâm nha abe :>,non_toxic
Dm cái giọng cười Abe nghe khốn nạn vl ạ :)) nhưng mỗi lần em nghe em đều cười theo =)),toxic
Tùng mới đáng iu :)),non_toxic
"Mình là dân xem bóng đá đơn thuần, cổ vũ đội tuyển và cực ghét tụi xàm trên khán đài toàn đưa ảnh ng chết lên!",non_toxic
Cũng có thế nói là mất hết =)),non_toxic
Graaaaaaa lên nào các bạn ơi,non_toxic
Cương Đặng đang bảo ông palu lưu ấy 😂😂,non_toxic
10h lên stream nghe gáy chị em oiiiiiiii,non_toxic
Tương lai như Phúc XO thôi,non_toxic
"Nhờ biết đến những video của nhà tiên tri,kiêm cố zấn cấp cao của tổng thống Đỗ nam chum mà em hết bị táo bón",non_toxic
Hàn Quốc chửi dân Đông Lào và đây là hậu quả,non_toxic
biệt danh cho ai cần nha,non_toxic
nhan nay` de lam j nhi ?,non_toxic
